Bucket label,m/z,Neutral Mass,Matched HMDB IDs,Matched HMDB names,Matched HMDB formulas,HMDB match count,Has Match?,THP1_1,THP1_2,THP1_3,THP1_4,THP1_5,THP1_6,THP1_7,Ecoli_1,Ecoli_2,Ecoli_3,Ecoli_4,Ecoli_5,Ecoli_6,Ecoli_7
393.7432935480111 Da,394.75057000000004,393.7432935480111,,,,,False,6.39161166396814e-05,,6.168815432533533e-05,,6.425191453932034e-05,,,0.00012652590812635328,0.0001501996367125825,0.0001421310654035838,0.00012681634527395493,0.00014445945051538088,0.00013969771767929182,0.00013919868984582274
393.79078354801106 Da,394.79806,393.79078354801106,,,,,False,,,,,,,,9.505781157864158e-05,9.230252741588944e-05,0.00010043573776197812,0.00010206023673930887,8.598243882284883e-05,0.00010318100902035673,0.00010648892277257409
393.85073854801107 Da,394.858015,393.85073854801107,,,,,False,,5.685094212784489e-05,,,,,5.8594002305536115e-05,,,,,5.9410743364657836e-05,,7.693808300757068e-05
394.123903548011 Da,395.13118,394.123903548011,,,,,False,,,,,5.7604917383052545e-05,,,5.155481187292487e-05,,5.2322116360676375e-05,,,,
394.13935854801105 Da,395.146635,394.13935854801105,,,,,False,,,,,,,5.532440947409582e-05,6.227091881145477e-05,4.9793157891310834e-05,6.857235227626832e-05,7.470259626290711e-05,8.578786995826315e-05,7.853894485139888e-05,7.530729654920711e-05
394.16034354801104 Da,395.16762,394.16034354801104,,,,,False,0.0004403857243291017,0.00041691520716343334,0.0004143619297223906,0.00041462313884763665,0.0003995727487106408,0.0003926621051309657,0.0004065091633079207,0.00039808609515303733,0.0004193649247089264,0.00041560820275378347,0.0004151218298537155,0.00039543429772802307,0.0003754219210616962,0.0004069894395868441
394.19672354801105 Da,395.204,394.19672354801105,,,,,False,0.00035448868706776035,0.0003638145308052376,0.00037198896740697226,0.0003354955444215521,0.00035119846229845613,0.0003516734624785023,0.0003385945129972307,0.00036236551721002786,0.0003897786961001252,0.0003453270259385315,0.0003530872562987838,0.00032832636462255376,0.00034850443019593337,0.00034421943588012956
394.23311354801103 Da,395.24039,394.23311354801103,,,,,False,0.00020531931309013588,0.00019970275605443318,0.0001669199581623205,0.0002062137946439332,0.00018948453652718744,0.00021348926356480434,0.000219743863042091,0.0002654098467018202,0.00017162333973735414,0.00021095532727514945,0.00016409377553257076,0.00017665484435119478,0.00018422905998044734,0.00020522872404858436
394.2485185480111 Da,395.25579500000003,394.2485185480111,['HMDB0011154'],['LysoPA(P-16:0/0:0)'],['C19H39O6P'],1,True,6.813333621786809e-05,6.473865636220618e-05,7.692748499393148e-05,7.803103923334324e-05,7.074777148433756e-05,9.63066699324564e-05,7.82550598443594e-05,0.0001465115864769787,0.00012469355005750873,0.00013248079865195477,0.00012113192907549845,0.00015347737882300265,0.00013039427153214083,0.0001728247543140318
394.25247354801104 Da,395.25975,394.25247354801104,,,,,False,0.00010897275355292352,0.00010100484708492149,9.056876493561399e-05,8.182756522853417e-05,8.064250190457505e-05,7.134829934063165e-05,7.893806136336463e-05,,,,,,,
394.26949354801104 Da,395.27677,394.26949354801104,,,,,False,0.00027587746162618595,0.0002803156210876812,0.00028724299397920347,0.0002973303697450297,0.0002854333887697799,0.00028491479490602484,0.00029565980348819133,0.0002824195646443458,0.00027585494904571215,0.0002819647170761366,0.0002823831202318701,0.00024318077553049652,0.0002503349651219013,0.0002445618445439846
394.3058385480111 Da,395.31311500000004,394.3058385480111,,,,,False,5.931346232803571e-05,5.2473471393113126e-05,,,,,,,,,,,,
394.78122354801104 Da,395.7885,394.78122354801104,,,,,False,,,,,,,,,,8.832718542024257e-05,8.751266352737403e-05,7.429500107013539e-05,0.00011416345817098791,9.650150009173079e-05
395.16370354801103 Da,396.17098,395.16370354801103,,,,,False,6.923412358634295e-05,9.157657503997238e-05,8.157280653199363e-05,9.371571043849598e-05,9.553330206538916e-05,7.368041842961146e-05,9.093787633155891e-05,7.149713527021301e-05,6.862307506899389e-05,7.530856688042646e-05,9.300240342804297e-05,6.87181810512226e-05,6.646338245517158e-05,9.140598898642594e-05
395.20005854801104 Da,396.207335,395.20005854801104,,,,,False,8.040255606824547e-05,9.16727248612503e-05,7.607627131167305e-05,5.844793333126293e-05,7.484427147548513e-05,6.881044292102619e-05,7.288576740070829e-05,8.78264628339283e-05,8.02279441087087e-05,7.530856688042646e-05,7.681938939698017e-05,7.395487253416097e-05,6.517684102806536e-05,6.766345770293303e-05
395.22833354801105 Da,396.23561,395.22833354801105,,,,,False,6.314641742638695e-05,7.964807884416714e-05,9.18661289673845e-05,6.689015945813595e-05,7.694315368583855e-05,5.942564021188724e-05,6.810437560184307e-05,,,,,,,
395.24379354801107 Da,396.25107,395.24379354801107,,,,,False,5.8928261645301415e-05,,5.5489333659299114e-05,,5.950239318338622e-05,6.0592343769210796e-05,,,4.838874751723744e-05,5.6190597821828075e-05,,,,6.516682593249834e-05
395.26474354801104 Da,396.27202,395.26474354801104,,,,,False,0.0001857604897982512,0.00018238625309313254,0.00017851069342641394,0.00014446912212901216,0.00016589573189391965,0.00012643780114357774,0.00013816560892165365,,,,,,,
395.272858548011 Da,396.280135,395.272858548011,,,,,False,7.210995165104877e-05,5.689749047805809e-05,,6.154500170773665e-05,6.175114674948729e-05,,7.561777347672924e-05,6.47781141685285e-05,6.454206135215409e-05,5.550781480016455e-05,,6.066893010131051e-05,7.616131965249704e-05,
395.75719354801106 Da,396.76447,395.75719354801106,,,,,False,0.0003828625159944034,0.0004126808103689129,0.00042675108038829054,0.00041661955421856586,0.00042635633629169915,0.0004531279251480893,0.000431094835705681,0.000547769486827329,0.0005666131451356912,0.0006067865597791782,0.000639752596597281,0.0005928759060169497,0.0006089663246199432,0.0006213833765827942
395.78783354801106 Da,396.79511,395.78783354801106,,,,,False,,,,,,,,5.780332375879388e-05,6.199078433492721e-05,5.992287829480418e-05,7.566214957316651e-05,5.921338073930055e-05,5.522995504454454e-05,5.940882026735973e-05
396.11860354801104 Da,397.12588,396.11860354801104,,,,,False,,,,,6.13002638267414e-05,,,6.928441306842153e-05,7.852626251330753e-05,7.567222885309764e-05,8.905088378416163e-05,6.847408212278766e-05,7.150831607759503e-05,6.924170234716333e-05
396.139593548011 Da,397.14687,396.139593548011,,,,,False,0.00012459563942758282,0.00014640771332572058,0.0001276415996821157,0.00014346910945457474,0.00010172873306902489,0.00010005769791230546,0.00010801162787201863,0.00013307101108189168,0.00011839950341105251,9.688402139277786e-05,9.916516172567783e-05,0.00011943526176527562,0.00011653552647734074,0.00011728716117606485
396.154993548011 Da,397.16227,396.154993548011,,,,,False,,7.46448592481435e-05,,,,,6.41012767791167e-05,0.00011895286919384388,0.00013370264064873518,0.00013958071968080374,0.0001307603393784195,0.0001485282079401529,0.0001349422256774643,0.0001375651170791339
396.16533854801105 Da,397.172615,396.16533854801105,,,,,False,0.00033914633439174327,0.0003491905046662589,0.00030402879701756194,0.0003398893754162948,0.00033240583386192176,0.0003752084656290711,0.0003698145195778195,0.00012014355235676198,0.0001486657487600534,0.00013430053097993915,0.0001585024878843968,0.00013980030988212648,0.00015691156949276585,0.000145513210843424
396.17598354801106 Da,397.18326,396.17598354801106,,,,,False,0.0008215499682649803,0.0008036241518124316,0.0008660695178382393,0.0008370344636286646,0.0008205458191248366,0.0008289232350869585,0.0007948662569464576,0.0009008915120416368,0.0008495513355197549,0.0008536806781526112,0.000855523922062455,0.0008690646336009019,0.0007815534047853998,0.0007999103606399539
396.21236854801106 Da,397.219645,396.21236854801106,['HMDB0251989'],['Etarotene'],['C25H32O2S'],1,True,0.00018019850837614778,0.0002000854295248539,0.00017051404739375038,0.00018503102946054755,0.00019407945272030536,0.00018913666135219714,0.00019417321049766898,0.00019906875324329624,0.00019304492562313854,0.0001778165244419416,0.00017584118959676855,0.0001865429581113575,0.00017967245641106934,0.00018688426710121485
396.23547354801104 Da,397.24275,396.23547354801104,,,,,False,,,,,,,,,,5.819293904649172e-05,5.947824188429797e-05,,,
396.264163548011 Da,397.27144,396.264163548011,['HMDB0062325'],['1-hexadecyl-glycero-3-phosphate'],['C19H41O6P'],1,True,0.0022511212157253165,0.0022619674301682996,0.0023691084215614455,0.0023716300391824225,0.002484459678075481,0.0024506085332699767,0.002413107116070039,0.00450627996324674,0.00456448291176834,0.004841133613571647,0.004955967312085427,0.0051135383411604896,0.0051421709308525935,0.005053593484815764
396.28514354801104 Da,397.29242,396.28514354801104,,,,,False,0.00011635082816837274,0.00011245010470656588,0.0001301397098202456,0.00011589419534957285,0.0001265153372970405,0.00010695656154412058,0.00011240227705090743,0.00010568504916837667,0.0001013957639037269,9.824954298408528e-05,7.479412563606357e-05,8.917831173806324e-05,6.64609180941281e-05,0.00010281726497697728
396.40793354801104 Da,397.41521,396.40793354801104,,,,,False,,,,,,,,,7.010909907539942e-05,5.951289731766859e-05,,,,
397.16867354801104 Da,398.17595,397.16867354801104,['HMDB0253359'],['6-[[3-Fluoro-5-(4-methoxyoxan-4-yl)phenoxy]methyl]-1-methylquinolin-2-one'],['C23H24FNO4'],1,True,,6.319640759237752e-05,,,6.259820540194972e-05,,5.926852288485646e-05,,,,,,,
397.17932854801103 Da,398.186605,397.17932854801103,,,,,False,0.00014913581110370045,0.00015371758921061389,0.00015532200095228727,0.00015325907694232793,0.00013301070622071044,0.000165394335608643,0.00014967495875998116,0.00015399143717645278,0.000158696421181423,0.00017016891007911371,0.00017603172684787686,0.00015007808224211288,0.00011762182648946373,0.00015937026847747423
397.18661854801104 Da,398.193895,397.18661854801104,,,,,False,6.419749242093257e-05,7.502861305363477e-05,,5.7097069827294594e-05,5.7051110758166696e-05,,,,,,,,,
397.20762354801104 Da,398.2149,397.20762354801104,,,,,False,0.00023905917617215178,0.000237601145184372,0.00021108630532355187,0.00019482099694830075,0.00019467781569419725,0.00015930687860777357,0.00016431163128424847,,,,,,,
397.225283548011 Da,398.23256,397.225283548011,"['HMDB0015669', 'HMDB0243791']","['Drotaverine', '1-(3,4-Diethoxybenzyl)-6,7-diethoxy-3,4-dihydroisoquinoline']","['C24H31NO4', 'C24H31NO4']",2,True,,,,,,,,6.579579279542831e-05,6.721733629398732e-05,,,,6.0867591658325176e-05,
397.24397354801107 Da,398.25125,397.24397354801107,,,,,False,8.337083416921331e-05,,7.777147673025008e-05,,7.104361002505468e-05,,,,,,,,,
397.26751354801104 Da,398.27479,397.26751354801104,,,,,False,0.0005370142681794495,0.0004923302044036006,0.0004839118065633381,0.0005021397366176385,0.0005342968490794934,0.0005245512272141164,0.0005337435080159479,0.0010090719211631588,0.0009923794263789571,0.0010401255174146687,0.0011159894261238204,0.0011343908404898059,0.0011821451981665996,0.0011251715058975605
397.31918354801104 Da,398.32646,397.31918354801104,"['HMDB0006317', 'HMDB0013207', 'HMDB0240782', 'HMDB0241469', 'HMDB0241470', 'HMDB0241471', 'HMDB0241472', 'HMDB0253127']","['trans-Hexadec-2-enoyl carnitine', '9-Hexadecenoylcarnitine', 'O-Palmitoleoylcarnitine', '(11Z)-Hexadecenoylcarnitine', '(6Z)-Hexadecenoylcarnitine', '4-Hexadecenoylcarnitine', '7-Hexadecenoylcarnitine', 'Hexadecenoylcarnitine']","['C23H43NO4', 'C23H43NO4', 'C23H43NO4', 'C23H43NO4', 'C23H43NO4', 'C23H43NO4', 'C23H43NO4', 'C23H43NO4']",8,True,,,,,,,,0.00013851238994758505,0.00015325508339647965,0.00014140094098100413,0.0001389455393596897,0.00011962717892472214,9.782933492922829e-05,0.00011871225837341808
397.75424354801106 Da,398.76152,397.75424354801106,,,,,False,0.00048294433785747135,0.0005057972386531228,0.0005206874191968705,0.0004997414428910814,0.000516705582793542,0.0005204922124814382,0.000468559863220979,0.0006913289082872638,0.0006754329682421881,0.0007458912872336815,0.0007615053826746628,0.0007744127289368431,0.0007585910684319938,0.00073876880488283
398.13426354801106 Da,399.14154,398.13426354801106,,,,,False,0.00012334590217789998,0.00018180606618916335,0.0001597174821983772,0.00015785389589837034,0.00015149959017070184,0.0001789881089618023,0.0001537708238162271,0.00028207355557230917,0.00030169483794777614,0.0003052685105640934,0.00029952070190332876,0.00029612329978258734,0.0002756605270743866,0.00027268106914037397
398.13721854801105 Da,399.144495,398.13721854801105,['HMDB0257770'],"['(2S)-2-[[(2R,3S,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylamino]-4-methylsulfanylbutanoic acid']",['C15H22N6O5S'],1,True,,,,,,,,,8.600499371698364e-05,6.866138967160634e-05,0.00010734852735671517,0.00010624302869796788,0.00015235511088580218,0.00016976280048660642
398.155243548011 Da,399.16252,398.155243548011,,,,,False,0.00019534215198688268,0.00019681276579856279,0.0002166810199711084,0.00019022427543631402,0.00019927414714922227,0.00021490376344473553,0.00021934349598494408,0.00022424037337342957,0.00021463671287848637,0.0001829137486299698,0.0001706352566013545,0.00017664802568083694,0.00017412648436394487,0.00017485776428134738
398.171453548011 Da,399.17873,398.171453548011,,,,,False,0.0001012964046938988,0.00013640113322040324,0.00010655137047282745,0.00013907103429657157,0.0001385064610187603,0.00011537465145050755,0.00011366598470968497,0.00012558372691819596,9.38265768990072e-05,0.00011709346534160584,0.00012931101455599252,0.00013310551203579395,0.00014087553729565667,0.00014775250713781963
398.18098854801104 Da,399.188265,398.18098854801104,,,,,False,9.036754653381354e-05,7.954882893094766e-05,0.00010165450075017219,9.511125961541347e-05,9.233105239098534e-05,0.00010330124377924113,0.00010556692553925553,7.132259420807069e-05,7.002163217645547e-05,7.193874817559127e-05,7.055155575523867e-05,7.433761775987184e-05,6.863400132642185e-05,0.00010047124312262345
398.19163354801105 Da,399.19891,398.19163354801105,['HMDB0257579'],"['Methyl 4-[(E)-2-(5,5,8,8-tetramethyl-6,7-dihydronaphthalen-2-yl)prop-1-enyl]benzenesulfonate']",['C24H30O3S'],1,True,0.0005814950466896053,0.000536579789471055,0.0005346776459994697,0.000564481762915597,0.000575073960772269,0.0005355071735401089,0.0005395958328558094,0.0006049187072623533,0.0005645693172749384,0.0005703703539899658,0.0005981339648568592,0.0005602875863017656,0.0005670015901851604,0.0005692079122387925
398.22803354801107 Da,399.23531,398.22803354801107,,,,,False,8.212287570503828e-05,9.109239704401106e-05,6.502781635318256e-05,8.302227279460924e-05,8.05372845021029e-05,8.209672491584372e-05,7.190226427163217e-05,6.991920599630818e-05,0.00010742931942969272,8.513917547573315e-05,6.761349109768935e-05,8.345337504637751e-05,6.917819022978598e-05,9.277779803705878e-05
398.262273548011 Da,399.26955,398.262273548011,,,,,False,0.00018153709128093207,0.0001368820232400629,0.00013813103698731837,0.00013767221662610866,0.00015949518551802494,0.0001649868736427398,0.00017387165142972204,0.0002909184643859114,0.00030339498357959826,0.0003085457801640391,0.00033381279770993365,0.0003496542184643062,0.0003488914315213679,0.0003336166868589585
398.264388548011 Da,399.271665,398.264388548011,,,,,False,6.280559276105842e-05,,,6.563813129630187e-05,,5.967472456016217e-05,,5.516319812812567e-05,,,,,,
398.2708535480111 Da,399.27813000000003,398.2708535480111,,,,,False,5.949812834983505e-05,,,6.678707995274123e-05,,6.312425545496721e-05,,9.318001054415389e-05,0.00010079790045873843,0.00011008351520050732,9.761922779098805e-05,0.0001209832419921362,0.0001240519726223418,7.97855906049635e-05
398.30078354801105 Da,399.30806,398.30078354801105,,,,,False,0.0002066541979934697,0.00023009671504460174,0.00021807988162149264,0.00021739926252511814,0.0002520458475152833,0.00024676099766837543,0.00025349557305580594,0.00018698879249489758,0.00018249982994039573,0.00015450993047674746,0.00020897308239841447,0.00016462268493039087,0.00019391839607452304,0.00017424616960395523
399.13758354801104 Da,400.14486,399.13758354801104,,,,,False,,,,,,,,4.882581689346185e-05,5.3696954621158844e-05,6.12869329694635e-05,,,5.6657738184004994e-05,6.0117985491641404e-05
399.16003354801103 Da,400.16731,399.16003354801103,,,,,False,0.00013360200493486732,0.00012562615305339292,0.00013323255696590626,0.00017044140116007783,0.00013220854553219717,0.00016701467189809732,0.00015923259661902638,0.0002606398466968584,0.0002668362275477202,0.00028014165084667926,0.0003103071045840051,0.00028254486480251234,0.00030217995115042163,0.00027267987500823455
399.19499354801104 Da,400.20227,399.19499354801104,,,,,False,8.394276052012443e-05,8.416528857171854e-05,8.876093619792135e-05,0.0001043018731972133,0.0001121191955738227,8.108072036159342e-05,0.00011229726586514618,0.00011656710092830099,0.00012383648238043388,0.00010616853692681265,0.00011235522169607024,0.00010255616416511199,0.00010435679916292108,0.00011147517078712455
399.20228354801105 Da,400.20956,399.20228354801105,,,,,False,0.0003011777832460297,0.0002737691663289384,0.0002560539957025113,0.0002281885109350225,0.00022585862202059305,0.0002514266724903486,0.00023983230276615857,,,,,,,
399.22326354801106 Da,400.23054,399.22326354801106,,,,,False,0.0004434446268706788,0.0004630844067379644,0.00040515863315459253,0.0003922383485753131,0.0003356001775904998,0.0003114890927763659,0.0003440460419683881,,,,,,,
399.26563854801105 Da,400.272915,399.26563854801105,,,,,False,,,,,,,5.545762693116862e-05,6.171054358125049e-05,8.141254564087028e-05,7.102792629317683e-05,6.486591665662698e-05,8.383952960726731e-05,8.723639978587986e-05,7.438373485039868e-05
399.30420354801106 Da,400.31148,399.30420354801106,,,,,False,6.639887991730254e-05,,6.137824501003934e-05,6.214035536785833e-05,6.049654146991685e-05,7.05290654767847e-05,,6.281613641908423e-05,,,,5.8577066209657763e-05,,
